A128,A129,A130,A154,A347,A360,A361,A362,PML,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
3180,2356,10533,1,0,12,982.269775,20.380377,1,5163.649414,-154.273437000001,-611.771973000001,378.020508000001,215.924317,190.930664,-327.376953,260.197266,843015,5.764035,7924,0.419683,6.771697,1.900338,-8.532885,0.122529,0.158004,0.175397047161685,1
4027,1502,10131,1,0,12,702.303589,44.261669,1,4941.074219,1.29296900000008,-147.071778,24.877442,432.362793,89.3085940000001,-398.184082,227.854004,843015,5.570286,8295,0.430099,6.780419,1.926246,-8.5672,0.127616,0.163018,0.609299727255131,1
4905,646,9799,1,0,12,709.579041,11.253365,1,5265.092773,421.244141,574.262696,-71.9018560000004,228.551758000001,-41.6220700000003,-268.046386999999,207.377930000001,843015,4.310917,8749,0.440166,6.788363,1.948749,-8.597364,0.132423,0.167995,0.090218724935905,1
5799,182,9547,1,0,12,572.236084,24.17326,1,5837.208984,-14.3505859999996,-226.175781,214.568359,-137.302246,29.1484380000002,105.410644000001,146.711914,859246,3.19686,9274,0.449831,6.795388,1.967453,-8.622847,0.136916,0.172921,0.219185284959908,1
6703,1033,9380,1,0,12,696.8479,22.699293,1,5881.769531,-595.012695,-407.494629,269.305664,133.998536,2.76708899999994,-593.589355,79.1591799999997,851618,3.148423,9859,0.459386,6.802016,1.984382,-8.646178,0.141287,0.177879,0.272969264794787,1
7613,1908,9304,0,0,12,1256.806396,24.182585,1,6090.532715,-464.54834,-1792.020508,1155.771973,210.763183,-634.438964999999,595.375977,72.4482419999995,825811,3.245297,10493,0.478989,6.815797,2.018742,-8.693884,0.150207,0.188127,0.000254304338391562,1
10317,4651,9573,1,0,12,1484.71106,25.299162,1,4774.951172,-737.744629,-953.174805,550.333008,-85.0629879999997,-72.531739,-177.308105000001,436.609863,817209,3.099985,12615,0.508882,6.83698,2.066568,-8.762345,0.16358,0.204099,0.302571869207184,1
11220,5576,9506,1,0,12,1449.859131,41.991463,1,4672.34375,127.900879,-60.2387699999999,842.465332,-676.860351,-156.769042999999,179.303711,650.882568,825811,2.66405,13376,0.518778,6.843967,2.080191,-8.782816,0.167911,0.209525,0.481753403659493,1
12064,5988,9255,1,0,12,1516.584717,24.866901,1,5022.682617,258.894042999999,-681.719238000001,979.138672,-764.78418,180.730957,545.527832,701.986817,791402,3.003111,14157,0.528555,6.850829,2.092102,-8.801479,0.172126,0.214977,0.149005894550064,1
12852,5559,9071,0,0,12,1599.380371,20.153994,0,4716.417969,-1027.736328,-659.983155,467.919678,-221.347656000001,10.9116210000002,-625.236816,635.733886999999,816235,3.632795,14955,0.538165,6.857512,2.10197,-8.817952,0.176195,0.22044,0.000100842569957611,0.439952437574316
4157,6843,12291,1,0,12,1787.255005,30.258551,1,4190.924805,-226.837403,-774.020019999999,-75.3374020000001,391.246338,492.210693,-260.937012,359.085449,800004,6.684343,9181,0.27876,6.725786,1.398431,-7.991319,0.051018,0.0948439999999997,0.628432552425906,1
3680,7311,13202,1,0,12,1469.620605,26.837408,1,3963.57959,170.467773,132.802734,51.3276369999994,51.0659180000002,-132.536377,67.8078609999998,399.929199,782800,5.812472,8550,0.289211,6.730009,1.437841,-8.034362,0.0564789999999999,0.0992440000000001,0.652070002096072,1
3036,7636,14116,1,0,12,1416.69751,18.621447,1,4610.275879,383.226074,-475.524902,572.465332000001,-26.7109380000002,537.241699,-224.245117,387.022461,817209,4.989039,7978,0.299954,6.735091,1.478586,-8.079616,0.0621070000000001,0.103786,0.520348519326854,1
2430,7517,15032,1,0,12,1594.667358,10.104289,1,5660.282227,-227.59668,-1626.848389,845.330322,172.690918,-355.666016,736.896485,280.791016,817209,5.085913,7477,0.322109,6.747322,1.562451,-8.174616,0.073712,0.11324,0.383527373138321,1
2016,7500,14472,1,0,12,1229.71167,14.543263,1,4773.14502,406.283691,-1129.928711,708.474121,476.490722,202.395996,148.851562999999,177.890136,834413,5.570286,7063,0.333414,6.754212,1.604762,-8.223298,0.0796160000000001,0.118122,0.624874968299639,1
1230,7014,13908,1,0,12,1191.068237,9.991087,1,4833.153809,-298.625,-267.837403,281.269043,-162.495605,-39.642578,-109.918457,133.887694999999,825811,4.892164,6752,0.344799,6.76145,1.64678,-8.272056,0.0855399999999999,0.123085,0.508653031671908,1
366,6128,13356,1,0,12,1003.672119,5.414607,1,5257.608398,-646.505859,-588.731933,308.154297,-110.600586,-813.168457,557.84082,88.8803710000002,817209,4.310917,6558,0.356212,6.768903,1.688104,-8.320358,0.0914470000000001,0.128116,0.347347958900355,1
362,5259,12798,1,0,12,1000,0,1,4794.864746,-55.5908200000003,-537.409180000001,447.078614,338.627929,-1217.53247,913.644287,62.3745120000003,834413,5.424974,6492,0.367598,6.776446,1.728325,-8.367672,0.097302,0.133197,0.240298340899762,1
1127,4404,12264,1,0,12,999.754822,4.028877,1,4724.217773,355.4917,-418.557128,356.040527,-31.529297,93.2114259999998,356.326172,123.632323999999,843015,6.490594,6558,0.378906,6.783949,1.767039,-8.413464,0.103066,0.138316,0.194242319630698,1
1994,3549,11780,1,0,12,848.912109,30.89426,1,4678.5625,152.350586,-422.15332,376.256347,57.7797849999997,116.117188,24.3505859999996,225.071777,843015,5.812472,6752,0.401071,6.798322,1.838318,-8.498351,0.114181,0.148601,0.531713283852395,1
2871,2718,11364,1,0,12,732.742676,15.168656,1,5081.993164,118.915039,-736.920410000001,667.633301,-16.1367190000001,225.356445,-21.017578,247.032714999999,843015,5.521849,7063,0.411821,6.804934,1.870072,-8.53638,0.119458,0.153737,0.173524107299877,1
3788,1815,10991,1,0,12,900.710327,29.107103,1,5714.751465,129.562011999999,-655.609863000001,502.976074,97.2924800000001,212.485352,-27.5820309999999,206.721680000001,817209,5.86091,7477,0.422281,6.810993,1.898694,-8.570755,0.1245,0.158849,0.298676033435259,1
4708,900,10686,1,0,12,867.268372,31.495813,1,5677.50293,-205.650879,-974.89795,572.580567,100.870605,-269.877441000001,365.67334,182.754883,860220,5.134351,7978,0.432395,6.816369,1.923779,-8.600944,0.12927,0.163921,0.34168396210915,1
6483,917,10303,1,0,12,728.419434,24.018326,1,6113.239258,-105.333984999999,-1319.860352,693.058594,479.765137,-704.944336,746.646972,50.3940430000002,824837,3.487483,9181,0.451719,6.825126,1.964246,-8.649713,0.138074,0.173986,0.33438539118899,1
7386,1838,10234,1,0,12,1099.081055,31.024591,1,4694.851562,1208.75293,-372.502441,884.121582,-259.029297,80.6298830000005,875.533203,51.5986329999996,817209,3.245297,9859,0.471442,6.833848,2.003599,-8.697367,0.146938,0.184424,0.664900890467059,1
8295,2765,10245,1,0,12,1249.038208,30.668997,1,3541.79541,1697.895996,-93.070068,687.171142,-311.019287,835.0896,579.724609,141.5,817209,3.003111,10574,0.481456,6.838303,2.022922,-8.720952,0.1514,0.189783,0.744888310382982,1
9209,3694,10339,1,0,12,1416.103149,29.363594,1,4246.728516,-269.814698,-522.01587,18.257325,54.8666990000002,-434.235596,613.312744,257.309569999999,817209,2.857799,11321,0.491507,6.842774,2.041539,-8.743862,0.155842,0.195214,0.605502839746917,1
10125,4591,10490,1,0,12,1072.469727,28.682104,1,3847.197266,1162.359863,338.614746,689.270995999999,-12.3818359999996,382.656738,-235.800781,443.077392,817209,2.712487,12092,0.501544,6.847223,2.0591,-8.765714,0.160232,0.200703,0.549201327838208,1
11043,5480,10401,1,0,12,1438.843384,33.188118,1,4474.902832,1193.80957,252.364258000001,451.007324,-920.27832,181.831543,1228.884765,622.415039,774198,2.567175,12884,0.511516,6.851614,2.075252,-8.786124,0.164542,0.206232,0.420088545189043,1
11964,6381,10159,1,0,12,1697.09021,20.711893,1,4613.744141,-463.066407,-547.735596,546.834717,-303.041992,139.222168,-298.345704,643.393067,834413,3.051548,13694,0.521377,6.85591,2.089643,-8.804704,0.168739,0.211789,0.202787076452302,1
1893,3215,7578,0,0,12,1263.029907,30.031752,0,5218.010742,206.136718999999,-140.712890000001,529.916992,27.546386,-471.122558,260.508789,62.2114259999998,817209,6.490594,5408,0.217823,6.800952,1.136891,-7.808958,0.0219520000000002,0.066986,0.000160435803180934,0.219976218787158
2548,5073,9405,0,0,12,1428.760742,25.444702,0,4755.186523,659.944336,-619.329589,1033.507324,-469.338379,-255.837402,970.942382,101.022948999999,800004,6.635906,7063,0.242282,6.788477,1.224069,-7.881793,0.0341089999999999,0.07742,0.000350962936345225,0.219976218787158
4701,7645,12134,1,0,12,1921.156494,31.729786,1,3895.939697,581.375733,-113.860595,322.115233999999,-246.562988,543.056152,76.6279299999997,346.048096,774198,7.023404,8550,0.27123,6.78806,1.337236,-7.992768,0.0489660000000001,0.0897359999999998,0.68844124912018,1
4344,8113,13057,1,0,12,1577.836792,22.858555,1,4543.138184,-398.867188,-609.763672,-46.3015139999998,248.447998,575.340819999999,-566.590819999999,418.974120999999,817209,6.103096,7869,0.281651,6.789859,1.37922,-8.035985,0.0543640000000001,0.0941929999999997,0.483690211451881,1
3734,8552,13980,1,0,12,1543.056763,25.319551,1,4701.900391,322.25,-622.346436,579.880615,485.994140999999,-339.337890999999,218.059571,444.026855,817209,5.231225,7243,0.292369,6.792436,1.422627,-8.081418,0.0599249999999998,0.0987990000000001,0.578672425214647,1
3233,8445,14905,1,0,12,1718.731445,33.911285,1,4328.637207,-84.5400389999995,-758.181641,502.59253,380.570068,50.2109379999993,-259.731933999999,336.826172,782800,4.989039,6688,0.314484,6.799469,1.512023,-8.176797,0.0713940000000002,0.108395,0.8590623637792,1
2442,8195,15210,1,0,12,1400.071777,0.565306,1,4010.369141,1232.669921,84.0737300000001,-126.866211,435.758789,163.631836,676.071777,219.145508000001,843015,5.085913,6221,0.325773,6.803695,1.557164,-8.225669,0.0772300000000001,0.113353,0.466110143088135,1
1668,7327,14657,1,0,12,1295.474487,9.048532,1,4392.632324,-258.585449,188.091797,63.1274409999996,-338.525877999999,28.3994139999995,-199.678223,161.847657,791402,4.698415,5865,0.337148,6.808244,1.602035,-8.274613,0.0830869999999999,0.118395,0.562700128429731,1
835,6398,14100,1,0,12,1034.787964,19.525517,1,4769.416504,10.4003910000001,-522.994141,272.274903,239.954101,-711.792969000001,732.958497,92.3164069999993,825811,4.553103,5641,0.348555,6.813001,1.646212,-8.323094,0.0889280000000001,0.123508,0.705099676657926,1
60,5469,13555,1,0,12,1000,0,1,4966.629883,82.8632810000008,-357.633301,298.458008000001,493.706055,-848.36084,496.693359000001,35.3354490000002,843015,5.715598,5564,0.35994,6.817848,1.689276,-8.370576,0.0947179999999999,0.128674,0.275250137092105,1
948,4542,13052,1,0,12,980.104553,21.519037,1,4350.004395,356.786132,-121.75879,941.226075,-457.967285,11.1772460000002,-15.891114,82.6445319999993,851618,6.92653,5641,0.37125,6.822676,1.730798,-8.416522,0.100422,0.133876,0.610771353783861,1
1800,3615,12599,1,0,12,897.325195,18.044527,1,4948.902832,708.544434,-184.415039,586.883789,462.461914,-576.979004,420.592774,185.920899,843015,6.539031,5865,0.393434,6.831811,1.807529,-8.501659,0.111424,0.144329,0.323554052991119,1
2649,2720,12208,1,0,12,1087.978027,16.01438,1,5306.587891,849.059569999999,-182.687012,596.427734,-43.4150389999995,-9.21582000000035,487.949707,205.486328,834413,6.006221,6221,0.4042,6.835888,1.841892,-8.539779,0.116653,0.149546,0.203628315965892,1
3553,1800,11861,1,0,12,1228.77832,24.413446,1,5026.991211,744.157715,-55.1279299999997,254.853516,234.432129,269.104004,40.8959960000002,176.106444999999,834413,6.006221,6688,0.414681,6.839489,1.87302,-8.574218,0.121652,0.154738,0.338756229299382,1
4468,902,11579,1,0,12,909.137146,33.017876,1,5425.192383,-173.786620999999,-482.348633,78.4526370000003,247.425292999999,-637.976075,620.660157,154.259766,860220,5.473411,7243,0.42482,6.842495,1.900493,-8.604439,0.126385,0.159886,0.468974471583585,1
5388,60,11367,1,0,12,682.767883,13.173924,1,5573.381348,55.3862300000001,-180.611328,-316.445801,330.326172,2.4428710000002,219.674316,96.7329099999997,851618,4.601541,7869,0.434567,6.844797,1.923883,-8.629905,0.130816,0.164976,0.18014204346232,1
6311,787,11227,1,0,12,794.106567,28.659254,1,5920.649902,-169.108398,-488.133789,-235.703613,683.590332,-429.565917999999,300.704589999999,16.828125,833439,4.310917,8550,0.444209,6.846745,1.945426,-8.653189,0.13513,0.170097,0.511192535356522,1
7235,1650,11164,1,0,12,796.599976,15.08513,1,4555.094727,406.422363000001,-265.472167999999,798.767089,361.80127,-926.425293,437.751465,32.0527350000002,834413,4.117168,9274,0.464007,6.850808,1.989399,-8.700828,0.143938,0.18069,0.448212051843111,1
8161,2547,11174,1,0,12,846.448303,12.402078,1,5037.693848,352.805175,-1239.927735,1070.767578,-174.86914,-202.442871,899.277343000001,133.608887,825811,3.72967,10032,0.474064,6.852879,2.011091,-8.724407,0.148372,0.186129,0.313394138885833,1
9088,3462,11260,1,0,12,988.042725,26.009726,1,4078.125732,634.392823,-37.4643550000001,688.360107,-206.750488,-511.756836,702.004394999999,267.000488,825811,3.148423,10816,0.484159,6.854949,2.032087,-8.747306,0.152787,0.191642,0.62075624213722,1
10015,4383,11407,1,0,12,952.966858,28.777149,1,4682.393555,606.598144000001,-111.421875,431.379394000001,167.706055,-396.995116999999,515.929687,441.244141,817209,2.760924,11621,0.494246,6.856996,2.052021,-8.769138,0.157152,0.197215,0.516317649178731,1
10943,5307,11295,1,0,12,1341.802246,23.798283,1,4563.147949,284.100586,-538.013183,1098.888183,-350.446289,-200.856444999999,274.528319999999,578.755859,817209,2.276552,12443,0.504273,6.858998,2.070521,-8.789515,0.16144,0.202829,0.34080620061907,1
11861,6233,11067,1,0,12,1455.38147,26.876047,1,5005.660156,-94.0556639999995,-424.248047,296.602051,-380.510741999999,66.5908199999994,347.510254000001,570.724121,817209,2.567175,13279,0.514192,6.860934,2.087217,-8.808047,0.165618,0.20847,0.39126289495062,1
12768,7160,10913,0,0,12,1248.421021,25.844051,1,4489.507812,253.653321,-74.4042959999997,295.181152,50.4951169999995,223.17627,-240.794922,458.902832000001,834413,3.826544,14126,0.52395,6.86278,2.101737,-8.824345,0.169656,0.214122,0.00085334940084936,1
14677,6681,11073,0,0,12,968.115173,12.217604,0,5101.203613,190.046387,-204.766113,143.369141,290.373535,-415.539063,376.608887,-64.5532230000008,851618,7.749963,17597,0.568643,6.869939,2.128741,-8.858757,0.186737,0.241983,0.00236088401163096,0.219976218787158
13166,7051,11605,0,0,12,1134.979492,20.326466,0,4995.937012,289.134765,233.863769,-33.638672,378.564453,-725.041991999999,435.387207,53.1088870000003,851618,5.957784,19366,0.583683,6.871432,2.111342,-8.843296,0.191559,0.252646,0.00478275096820348,0.219976218787158
1961,5105,9293,0,0,12,1336.968506,17.11725,0,5140.64209,-746.092285000001,-126.407227000001,17.0078130000002,209.415527,-526.927734,-319.180664,13.5151370000003,806658,6.490594,7477,0.23547,6.851364,1.161966,-7.882906,0.0325010000000003,0.0725449999999999,0.000225300146638843,0.219976218787158
4571,7852,12048,1,0,12,1813.064575,27.729181,0,2802.842773,721.754639,883.96045,213.064941,-337.295166,77.0783689999998,-115.053955,345.779052,782800,6.829655,7978,0.264262,6.844972,1.281413,-7.994263,0.0471940000000002,0.084946,0.72333888991283,5.71938168846611
5043,8780,12976,1,0,12,1754.091919,31.928581,1,3570.419678,803.474365,586.985595,511.388183999999,-478.926758,-159.440918,343.468262,446.099121,817209,5.957784,7243,0.274633,6.844582,1.325712,-8.037635,0.0525310000000001,0.0894429999999997,0.728537580018278,1
4496,9384,13905,1,0,12,1747.028687,31.018272,1,4153.354004,396.290039,-520.189209,149.882812,117.180664,500.729737,148.686035000001,485.523926,791402,5.3281,6558,0.285303,6.844892,1.371521,-8.083233,0.0580279999999997,0.0940950000000003,0.699589413099962,1
3719,9266,14834,1,0,12,1602.536011,22.345522,1,3582.42041,470.697022,-33.9914550000003,-303.291504,5.83715799999982,244.816162,557.326661,373.989746,834413,5.182788,5938,0.307331,6.847219,1.465908,-8.178955,0.069366,0.103793,0.756764518854736,1
2852,8345,15763,1,0,12,1364.875,13.892224,1,4021.883545,617.098877,-529.34668,518.297608,-141.246827,-22.7490229999999,792.143799,251.359864,817209,4.892164,5408,0.318582,6.849032,1.513606,-8.228,0.0751360000000001,0.108808,0.716232884815492,1
1954,7427,15402,1,0,12,1176.308716,10.245019,1,4017.373047,229.749512,-341.280029,-15.8845219999998,658.189942,-224.293702,153.017823000001,172.443848000001,817209,4.359354,4994,0.329921,6.851142,1.561056,-8.277115,0.0809280000000001,0.11391,0.669036510271874,1
1087,6513,14849,1,0,12,1023.82373,16.267096,1,5109.865723,-324.803711,-1060.337891,444.702148,302.557129,-100.895507,89.1704100000006,68.2373040000002,825811,4.698415,4729,0.341296,6.85345,1.607818,-8.325759,0.0867039999999997,0.119083,0.672147662744942,1
210,5603,14332,1,0,12,1000,0,1,5581.044922,-283.777832,-1288.759766,429.69336,318.331054,0.323241999999482,256.634278,-14.1801759999998,819803,5.957784,4637,0.352652,6.855854,1.653452,-8.373396,0.0924320000000001,0.12431,0.291216315644592,1
720,4701,13858,1,0,12,1000,-0.072005,1,5191.23291,-65.8056639999995,-781.40625,488.096680000001,-145.483887,-28.3071289999998,401.294922,27.7421880000002,860220,6.974967,4729,0.363939,6.858255,1.697518,-8.419485,0.0980749999999997,0.129576,0.223933425136165,1
1650,3814,13430,1,0,12,1051.275513,5.024823,1,5172.272949,-18.4121089999999,-800.650879,539.240234999999,200.38623,33.294922,9.31738300000052,119.930664,825811,6.974967,4994,0.386089,6.862637,1.779192,-8.504863,0.10897,0.140153,0.188903333376445,1
2550,2979,13064,1,0,12,1118.060669,4.837114,1,4969.501953,466.370117,-385.559082,433.879395,-296.795411,289.117676,425.727539,130.65039,834413,6.539031,5408,0.396847,6.864418,1.815919,-8.543072,0.11415,0.145432,0.169183328111168,1
3480,2087,12740,1,0,12,1281.807007,11.308208,1,5053.90332,-334.978515000001,-784.132324,163.645996,-67.5859370000007,360.357422,-7.26367200000004,108.675781,817209,6.054659,5938,0.407324,6.86579,1.849321,-8.577577,0.119106,0.150684,0.231687255801346,1
4410,1195,12478,1,0,12,1063.116943,40.313961,1,5318.884277,232.141114,-732.432617,376.317383000001,144.392578,-129.564941000001,573.428711,102.034667999999,817209,5.764035,6558,0.417466,6.866653,1.878958,-8.607837,0.123803,0.155889,0.717078525627265,1
5340,300,12281,1,0,12,729.38092,19.916201,1,5025.477051,334.137695,-516.868653,524.617676,11.0844729999999,-160.295899,475.600098,59.5034179999993,860220,5.424974,7243,0.42722,6.866906,1.90439,-8.633313,0.128205,0.161032,0.408443363974971,1
6226,630,12152,1,0,12,683.379333,18.361979,1,5525.92041,124.746094,-1277.79541,1127.504883,-272.308105999999,120.101075,427.243652,-0.924804000000222,860220,5.376537,7978,0.436875,6.866827,1.927946,-8.656597,0.132492,0.166207,0.415066737052422,1
7123,1560,12093,1,0,12,744.440002,27.741167,1,5336.181641,-144.939453,-972.580567,681.922364,120.8833,-94.5864259999998,119.421876,19.4262689999996,860220,5.182788,8749,0.4567,6.866684,1.976124,-8.704265,0.141244,0.176913,0.656508194215315,1
8027,2490,12103,1,0,12,822.608765,20.922379,1,4934.495117,-7.74804700000004,-722.699219,800.584473,38.0361329999996,-371.104491999999,247.435058,104.912109,843015,4.601541,9548,0.466774,6.866604,1.99997,-8.727862,0.14565,0.182412,0.560270457298462,1
